epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,49.2316,0.68146,0.53706,0.99056,0.664,0.29426,0.38387,0.20672,2.13552,2.90269,2.12517,0.0673359,0.000164141,0.000164141
2,80.5686,0.63261,0.49007,0.96401,0.86444,0.63969,0.68369,0.4067,1.42259,1.0436,1.50596,0.0341684,0.000329989,0.000329989
3,129.912,0.60931,0.46515,0.95783,0.93396,0.75013,0.83098,0.50819,1.2425,0.68613,1.37288,0.00100006,0.000495012,0.000495012
4,188.373,0.58605,0.45255,0.95113,0.90472,0.74115,0.8109,0.55484,1.11225,0.69619,1.24597,0.000496288,0.000496288,0.000496288
5,226.743,0.58932,0.45157,0.94791,0.88143,0.75157,0.81298,0.53864,1.16105,0.68319,1.28303,0.00049505,0.00049505,0.00049505
6,254.827,0.5829,0.44757,0.94486,0.9429,0.73479,0.82202,0.54791,1.19866,0.69039,1.30712,0.000493813,0.000493813,0.000493813
7,286.482,0.5883,0.45409,0.94935,0.90477,0.73808,0.81931,0.55901,1.13817,0.68492,1.26108,0.000492575,0.000492575,0.000492575
8,330.847,0.57744,0.44303,0.9498,0.92831,0.72505,0.8136,0.49318,1.37146,0.7118,1.45077,0.000491338,0.000491338,0.000491338
9,361.71,0.57818,0.44405,0.94785,0.91515,0.73331,0.81737,0.54243,1.15686,0.68199,1.27185,0.0004901,0.0004901,0.0004901
10,403.308,0.58818,0.45041,0.94865,0.9437,0.73763,0.83035,0.54765,1.11311,0.64956,1.2633,0.000488863,0.000488863,0.000488863
11,439.575,0.58682,0.45074,0.95239,0.91169,0.75079,0.82608,0.54376,1.15293,0.70828,1.27759,0.000487625,0.000487625,0.000487625
12,470.141,0.57497,0.44234,0.94788,0.88007,0.76751,0.82709,0.53707,1.17733,0.67877,1.3129,0.000486388,0.000486388,0.000486388
13,502.325,0.58833,0.44845,0.95012,0.92056,0.76009,0.82718,0.51785,1.25465,0.68303,1.37729,0.00048515,0.00048515,0.00048515
14,532.489,0.58969,0.44784,0.94888,0.95496,0.72797,0.82449,0.51089,1.32866,0.69684,1.42647,0.000483913,0.000483913,0.000483913
15,561.824,0.59249,0.44955,0.9513,0.91106,0.74893,0.81692,0.54329,1.12758,0.68988,1.2594,0.000482675,0.000482675,0.000482675
16,589.525,0.59279,0.45096,0.95106,0.93999,0.72388,0.82148,0.5522,1.15978,0.7213,1.28239,0.000481438,0.000481438,0.000481438
17,615.651,0.59702,0.45308,0.95235,0.90514,0.75049,0.82156,0.53932,1.1568,0.68505,1.284,0.0004802,0.0004802,0.0004802
18,644.652,0.59031,0.45131,0.9521,0.91931,0.75743,0.83024,0.52715,1.24747,0.67817,1.33578,0.000478963,0.000478963,0.000478963
19,692.555,0.5846,0.44554,0.94562,0.9225,0.75763,0.83386,0.51929,1.26844,0.67615,1.37216,0.000477725,0.000477725,0.000477725
