epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,40.3899,0.71377,0.56759,1.0077,0.72585,0.52365,0.56145,0.2364,2.09801,1.71663,2.37606,0.0672378,0.000164634,0.000164634
2,69.3638,0.66783,0.52078,0.98377,0.88113,0.72922,0.8043,0.51759,1.32899,0.78993,1.39914,0.0340679,0.000328021,0.000328021
3,100.693,0.61352,0.4772,0.96523,0.92923,0.75665,0.83391,0.52351,1.30514,0.69071,1.41053,0.000894612,0.000488108,0.000488108
4,129.045,0.61267,0.47331,0.96206,0.89995,0.78091,0.83449,0.56104,1.18473,0.66709,1.30454,0.00048515,0.00048515,0.00048515
5,156.679,0.61922,0.48015,0.96536,0.91702,0.75489,0.83134,0.51867,1.33277,0.69812,1.39258,0.0004802,0.0004802,0.0004802
6,183.733,0.63081,0.48318,0.96544,0.90904,0.76524,0.83622,0.54771,1.22698,0.67847,1.33019,0.00047525,0.00047525,0.00047525
7,212.948,0.62934,0.48412,0.96832,0.88771,0.76405,0.82937,0.56535,1.15117,0.69917,1.2788,0.0004703,0.0004703,0.0004703
8,242.665,0.61953,0.47615,0.96761,0.90789,0.76267,0.82916,0.56238,1.18146,0.71444,1.30862,0.00046535,0.00046535,0.00046535
9,269.672,0.61668,0.47613,0.96544,0.91381,0.74877,0.83292,0.5173,1.36557,0.7407,1.44916,0.0004604,0.0004604,0.0004604
10,296.568,0.62366,0.47839,0.96327,0.9129,0.73833,0.82554,0.55453,1.19737,0.69009,1.32084,0.00045545,0.00045545,0.00045545
11,323.603,0.62541,0.48062,0.96865,0.93421,0.74293,0.81964,0.48671,1.40151,0.74009,1.50843,0.0004505,0.0004505,0.0004505
12,350.827,0.61708,0.47581,0.96417,0.92368,0.76019,0.83378,0.54015,1.27601,0.72948,1.36261,0.00044555,0.00044555,0.00044555
13,377.77,0.61983,0.47968,0.96605,0.91865,0.75957,0.83282,0.56165,1.16971,0.69042,1.2932,0.0004406,0.0004406,0.0004406
