epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,33.8739,0.68057,0.53684,0.99259,0.779,0.56025,0.6149,0.34804,1.65162,1.62238,1.7599,0.0673359,0.000164141,0.000164141
2,59.3682,0.62883,0.48756,0.96252,0.75482,0.6289,0.66845,0.33693,1.69347,1.14585,1.85514,0.0341684,0.000329989,0.000329989
3,97.0932,0.6016,0.45932,0.9544,0.91988,0.7435,0.82336,0.52606,1.20277,0.68057,1.36877,0.00100006,0.000495012,0.000495012
4,127.975,0.57727,0.44639,0.94677,0.91592,0.75603,0.82254,0.52262,1.295,0.69244,1.37048,0.000496288,0.000496288,0.000496288
5,158.918,0.5782,0.44223,0.9438,0.88973,0.74726,0.81749,0.53404,1.20589,0.70775,1.34361,0.00049505,0.00049505,0.00049505
6,182.138,0.57784,0.43995,0.94239,0.89675,0.75361,0.81513,0.53379,1.19077,0.71014,1.33924,0.000493813,0.000493813,0.000493813
7,211.592,0.58421,0.44732,0.94728,0.9135,0.7509,0.83124,0.56091,1.16791,0.67816,1.32997,0.000492575,0.000492575,0.000492575
8,256.657,0.5698,0.43623,0.94555,0.92834,0.76153,0.83255,0.53047,1.26824,0.65714,1.37908,0.000491338,0.000491338,0.000491338
9,287.901,0.56978,0.43807,0.94339,0.91085,0.73422,0.81862,0.5306,1.24727,0.71378,1.37915,0.0004901,0.0004901,0.0004901
10,321.71,0.58192,0.44438,0.94603,0.89505,0.72783,0.81878,0.5552,1.13571,0.69585,1.28052,0.000488863,0.000488863,0.000488863
11,355.561,0.57626,0.44148,0.94757,0.89882,0.75915,0.83135,0.55119,1.1423,0.66803,1.29485,0.000487625,0.000487625,0.000487625
12,382.607,0.56023,0.4302,0.94047,0.94441,0.73444,0.82491,0.53109,1.20078,0.67162,1.32969,0.000486388,0.000486388,0.000486388
13,411.437,0.5744,0.43608,0.94378,0.88794,0.7721,0.83468,0.54742,1.17568,0.6414,1.29195,0.00048515,0.00048515,0.00048515
14,438.546,0.57588,0.43484,0.94262,0.94665,0.75475,0.82863,0.52471,1.26663,0.68011,1.37753,0.000483913,0.000483913,0.000483913
15,465.353,0.5763,0.4403,0.94416,0.92912,0.73507,0.82867,0.55532,1.13335,0.66136,1.29024,0.000482675,0.000482675,0.000482675
16,488.034,0.58088,0.44353,0.94627,0.937,0.75362,0.82927,0.49503,1.39742,0.69082,1.4838,0.000481438,0.000481438,0.000481438
