epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,31.6749,0.73147,0.58822,1.01728,0.88522,0.65216,0.7465,0.42367,1.4942,0.93179,1.61803,0.0670368,0.000165644,0.000165644
2,56.8328,0.63771,0.50084,0.97282,0.90934,0.74969,0.82339,0.52902,1.20208,0.68982,1.35338,0.0338674,0.000329569,0.000329569
3,82.6508,0.59514,0.45926,0.95386,0.91059,0.77865,0.84323,0.56545,1.1337,0.61738,1.29691,0.000695243,0.000490744,0.000490744
4,106.959,0.58897,0.45068,0.9512,0.90638,0.76693,0.83353,0.564,1.11916,0.62323,1.26888,0.000487625,0.000487625,0.000487625
5,130.359,0.58996,0.45242,0.95219,0.92143,0.75184,0.83075,0.56335,1.13392,0.62672,1.28954,0.0004835,0.0004835,0.0004835
6,153.977,0.59589,0.45762,0.95007,0.93225,0.7614,0.83702,0.56749,1.12244,0.6191,1.29271,0.000479375,0.000479375,0.000479375
7,179.294,0.58855,0.45304,0.95166,0.91088,0.77798,0.8422,0.5614,1.2062,0.61998,1.33181,0.00047525,0.00047525,0.00047525
8,202.814,0.58209,0.45008,0.94936,0.92561,0.76609,0.84422,0.56922,1.11256,0.62963,1.27402,0.000471125,0.000471125,0.000471125
9,226.889,0.58572,0.45119,0.95211,0.904,0.75345,0.83267,0.568,1.12864,0.63114,1.27482,0.000467,0.000467,0.000467
10,250.431,0.59397,0.45575,0.95127,0.88552,0.7674,0.82813,0.57224,1.09808,0.63451,1.23676,0.000462875,0.000462875,0.000462875
11,274.629,0.5868,0.45054,0.95298,0.91573,0.78348,0.83844,0.54571,1.20648,0.64159,1.33704,0.00045875,0.00045875,0.00045875
12,298.07,0.58042,0.44557,0.94775,0.91956,0.76787,0.83651,0.56618,1.10963,0.61973,1.28475,0.000454625,0.000454625,0.000454625
13,321.665,0.59709,0.45851,0.95245,0.91528,0.76617,0.8345,0.54671,1.21094,0.64517,1.33609,0.0004505,0.0004505,0.0004505
14,345.142,0.58836,0.44993,0.94826,0.88509,0.7709,0.82962,0.56422,1.09878,0.61745,1.263,0.000446375,0.000446375,0.000446375
15,368.544,0.59207,0.45385,0.94981,0.88842,0.77231,0.82664,0.5586,1.12623,0.64598,1.28595,0.00044225,0.00044225,0.00044225
16,392.154,0.58278,0.4425,0.94655,0.91118,0.76816,0.83601,0.56411,1.11457,0.6114,1.26074,0.000438125,0.000438125,0.000438125
17,415.774,0.58752,0.45394,0.95131,0.92626,0.75238,0.8378,0.56157,1.15706,0.6532,1.27052,0.000434,0.000434,0.000434
18,439.292,0.58829,0.45335,0.95138,0.93382,0.75293,0.84271,0.55815,1.16553,0.6426,1.30122,0.000429875,0.000429875,0.000429875
19,462.995,0.5915,0.45012,0.94566,0.93253,0.76493,0.84644,0.56497,1.17186,0.61589,1.30274,0.00042575,0.00042575,0.00042575
20,486.77,0.58941,0.45171,0.9514,0.90214,0.77321,0.8403,0.56384,1.12776,0.62764,1.25394,0.000421625,0.000421625,0.000421625
21,510.336,0.58798,0.45326,0.95144,0.94956,0.7548,0.83825,0.55307,1.17601,0.62719,1.31905,0.0004175,0.0004175,0.0004175
22,534.062,0.59589,0.45437,0.95176,0.91727,0.77369,0.83636,0.5591,1.16497,0.65458,1.30019,0.000413375,0.000413375,0.000413375
23,557.546,0.59443,0.45654,0.95466,0.92272,0.75943,0.84047,0.57515,1.07355,0.62613,1.22129,0.00040925,0.00040925,0.00040925
24,581.959,0.58509,0.45156,0.94722,0.91498,0.77415,0.84276,0.58097,1.08342,0.62343,1.23621,0.000405125,0.000405125,0.000405125
25,606.908,0.59095,0.4558,0.95245,0.91479,0.78309,0.83945,0.55168,1.19304,0.61569,1.34762,0.000401,0.000401,0.000401
26,630.283,0.58672,0.44934,0.95058,0.92022,0.75675,0.83442,0.56279,1.13859,0.6311,1.3106,0.000396875,0.000396875,0.000396875
27,653.595,0.57699,0.44527,0.94818,0.92595,0.74754,0.83318,0.5801,1.07621,0.61646,1.23376,0.00039275,0.00039275,0.00039275
28,676.905,0.58645,0.44948,0.94772,0.92004,0.77275,0.84364,0.58876,1.06016,0.62452,1.22155,0.000388625,0.000388625,0.000388625
29,701.047,0.58767,0.4513,0.9508,0.93228,0.7738,0.83893,0.58499,1.06199,0.62304,1.24404,0.0003845,0.0003845,0.0003845
30,724.491,0.58234,0.44602,0.94898,0.92762,0.76889,0.8445,0.56389,1.12436,0.62806,1.28635,0.000380375,0.000380375,0.000380375
31,747.81,0.58368,0.4469,0.94652,0.90818,0.7798,0.84228,0.54662,1.23166,0.63922,1.3852,0.00037625,0.00037625,0.00037625
32,771.304,0.58573,0.45122,0.94639,0.90891,0.79182,0.84525,0.55673,1.17729,0.63107,1.32112,0.000372125,0.000372125,0.000372125
33,796.367,0.59214,0.45144,0.94911,0.92526,0.77506,0.85003,0.59238,1.06477,0.60657,1.23953,0.000368,0.000368,0.000368
34,820.58,0.58546,0.44787,0.94884,0.93948,0.75771,0.83916,0.53751,1.28062,0.66713,1.41688,0.000363875,0.000363875,0.000363875
35,843.807,0.58468,0.44828,0.94864,0.95123,0.76011,0.84789,0.58484,1.08834,0.61745,1.24893,0.00035975,0.00035975,0.00035975
36,867.197,0.58358,0.44669,0.94663,0.9012,0.79107,0.85214,0.57363,1.14449,0.59837,1.28105,0.000355625,0.000355625,0.000355625
