epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,49.9238,0.72183,0.58521,1.01338,0.75394,0.39605,0.46621,0.24891,2.00622,2.28471,2.17162,0.0672378,0.000164634,0.000164634
2,79.466,0.68109,0.54273,0.99237,0.92986,0.70949,0.79491,0.47897,1.47032,0.81648,1.52386,0.0340679,0.000328021,0.000328021
3,109.119,0.63219,0.49887,0.97496,0.92242,0.74769,0.81989,0.50607,1.36447,0.73212,1.44695,0.000894612,0.000488108,0.000488108
4,138.797,0.63634,0.49457,0.97344,0.91797,0.74567,0.82478,0.57752,1.10333,0.67167,1.24788,0.00048515,0.00048515,0.00048515
5,166.588,0.63829,0.49929,0.97386,0.90641,0.76984,0.83361,0.55556,1.19367,0.67459,1.31576,0.0004802,0.0004802,0.0004802
6,193.659,0.64643,0.50186,0.97508,0.92873,0.7407,0.82088,0.56034,1.1711,0.69304,1.27862,0.00047525,0.00047525,0.00047525
7,222.168,0.64791,0.50662,0.9778,0.9028,0.73696,0.8159,0.55865,1.15498,0.70211,1.28847,0.0004703,0.0004703,0.0004703
8,252.276,0.64226,0.50034,0.97927,0.95048,0.72082,0.82742,0.56492,1.16044,0.70411,1.28884,0.00046535,0.00046535,0.00046535
9,279.389,0.64548,0.50674,0.98197,0.94298,0.73312,0.81473,0.51128,1.37453,0.76299,1.4561,0.0004604,0.0004604,0.0004604
10,306.561,0.64648,0.5034,0.97583,0.89676,0.75769,0.82515,0.52743,1.29381,0.71329,1.41556,0.00045545,0.00045545,0.00045545
11,333.831,0.64827,0.50701,0.98129,0.91645,0.73376,0.81534,0.51341,1.30882,0.70116,1.44842,0.0004505,0.0004505,0.0004505
12,361.071,0.63757,0.49948,0.9747,0.92353,0.74091,0.82517,0.51563,1.38434,0.79741,1.4729,0.00044555,0.00044555,0.00044555
13,388.914,0.64019,0.50345,0.97617,0.93521,0.73425,0.81622,0.5233,1.29501,0.73634,1.38432,0.0004406,0.0004406,0.0004406
14,417.055,0.63572,0.49475,0.97273,0.89688,0.76078,0.82763,0.55181,1.19185,0.68868,1.32323,0.00043565,0.00043565,0.00043565
15,444.891,0.64289,0.49814,0.97788,0.91669,0.738,0.81737,0.5409,1.21347,0.72235,1.29017,0.0004307,0.0004307,0.0004307
16,476.35,0.65252,0.50063,0.97747,0.9334,0.72665,0.82116,0.55881,1.13681,0.69706,1.26485,0.00042575,0.00042575,0.00042575
17,503.763,0.64259,0.50269,0.97811,0.92783,0.73375,0.81754,0.5373,1.22281,0.71976,1.32686,0.0004208,0.0004208,0.0004208
18,537.155,0.63928,0.4954,0.97675,0.90402,0.75188,0.83021,0.54286,1.23621,0.70452,1.33962,0.00041585,0.00041585,0.00041585
19,564.349,0.64089,0.49486,0.9727,0.92337,0.74916,0.83059,0.53826,1.24651,0.69846,1.32985,0.0004109,0.0004109,0.0004109
20,591.43,0.63316,0.49657,0.97478,0.91898,0.73934,0.81403,0.5361,1.18798,0.702,1.31803,0.00040595,0.00040595,0.00040595
21,619.282,0.63868,0.49877,0.97724,0.93654,0.72527,0.8246,0.54071,1.24211,0.72099,1.3531,0.000401,0.000401,0.000401
22,647.884,0.64089,0.50401,0.97548,0.89904,0.76622,0.83447,0.56294,1.19195,0.69114,1.28445,0.00039605,0.00039605,0.00039605
23,677.322,0.6446,0.5003,0.97727,0.9336,0.75779,0.83182,0.54434,1.24191,0.70718,1.34818,0.0003911,0.0003911,0.0003911
24,704.556,0.63579,0.49366,0.97229,0.93827,0.75755,0.82768,0.54004,1.25085,0.68843,1.34474,0.00038615,0.00038615,0.00038615
25,731.731,0.64255,0.50211,0.97872,0.9357,0.74978,0.82669,0.54118,1.25226,0.68134,1.34253,0.0003812,0.0003812,0.0003812
26,758.952,0.6406,0.49707,0.9735,0.93509,0.73374,0.82434,0.56343,1.15843,0.70332,1.29193,0.00037625,0.00037625,0.00037625
27,785.937,0.62996,0.48935,0.97381,0.93853,0.73935,0.8242,0.52091,1.29054,0.72771,1.37929,0.0003713,0.0003713,0.0003713
28,813.201,0.64286,0.49526,0.97208,0.9278,0.74437,0.83411,0.55549,1.19302,0.6754,1.32192,0.00036635,0.00036635,0.00036635
29,840.211,0.63912,0.50172,0.97832,0.92564,0.74069,0.8238,0.55954,1.16818,0.66503,1.29149,0.0003614,0.0003614,0.0003614
30,867.247,0.62708,0.48771,0.97169,0.94526,0.73727,0.82349,0.55555,1.17367,0.67738,1.29023,0.00035645,0.00035645,0.00035645
31,894.201,0.63918,0.49585,0.97274,0.94669,0.75265,0.83315,0.55294,1.17591,0.66346,1.30393,0.0003515,0.0003515,0.0003515
32,919.308,0.63402,0.49276,0.97272,0.94348,0.74363,0.83841,0.56191,1.21395,0.66945,1.31384,0.00034655,0.00034655,0.00034655
33,944.188,0.63176,0.49237,0.9718,0.93715,0.75486,0.835,0.54895,1.25834,0.68009,1.34894,0.0003416,0.0003416,0.0003416
34,969.763,0.63253,0.49107,0.97257,0.93953,0.72754,0.81346,0.54724,1.22055,0.70157,1.31925,0.00033665,0.00033665,0.00033665
35,995.038,0.63554,0.48955,0.97246,0.89964,0.76176,0.82149,0.56217,1.11935,0.65724,1.26183,0.0003317,0.0003317,0.0003317
36,1020.65,0.63642,0.49652,0.97112,0.93005,0.75397,0.82826,0.53678,1.29206,0.69631,1.3826,0.00032675,0.00032675,0.00032675
37,1064.71,0.6315,0.48964,0.96994,0.9557,0.74161,0.82443,0.53901,1.24479,0.70542,1.34848,0.0003218,0.0003218,0.0003218
38,1098.28,0.6299,0.49022,0.97391,0.94957,0.75291,0.83025,0.55441,1.18615,0.65698,1.30858,0.00031685,0.00031685,0.00031685
39,1127.65,0.62639,0.48668,0.96841,0.92259,0.74481,0.82993,0.56222,1.1729,0.65088,1.30423,0.0003119,0.0003119,0.0003119
40,1156.47,0.62588,0.4864,0.96946,0.91973,0.75956,0.83439,0.56379,1.17189,0.66907,1.3021,0.00030695,0.00030695,0.00030695
41,1186.5,0.62359,0.48506,0.97026,0.93368,0.75062,0.82799,0.5296,1.33193,0.70192,1.42316,0.000302,0.000302,0.000302
42,1213.71,0.63371,0.48931,0.97233,0.96133,0.75911,0.84027,0.55267,1.23117,0.65736,1.35479,0.00029705,0.00029705,0.00029705
43,1240.87,0.62901,0.48898,0.96775,0.92894,0.75097,0.8247,0.5478,1.2121,0.66968,1.34318,0.0002921,0.0002921,0.0002921
44,1274.82,0.62495,0.48336,0.96616,0.94243,0.72619,0.82229,0.54246,1.26187,0.70587,1.35663,0.00028715,0.00028715,0.00028715
45,1304.17,0.62833,0.48891,0.96973,0.92347,0.75698,0.82614,0.56391,1.13892,0.66521,1.28912,0.0002822,0.0002822,0.0002822
46,1331,0.62528,0.48352,0.97116,0.9313,0.75435,0.82897,0.54898,1.21366,0.6802,1.3527,0.00027725,0.00027725,0.00027725
47,1359.28,0.62413,0.4866,0.96959,0.91406,0.76148,0.83141,0.55896,1.20444,0.662,1.31372,0.0002723,0.0002723,0.0002723
48,1388.3,0.62109,0.48408,0.97033,0.94602,0.74551,0.83031,0.56137,1.21462,0.70783,1.31938,0.00026735,0.00026735,0.00026735
49,1416.66,0.62592,0.48817,0.96879,0.92639,0.74006,0.81726,0.57637,1.09801,0.66423,1.25193,0.0002624,0.0002624,0.0002624
50,1446.12,0.62387,0.48242,0.96676,0.9424,0.75698,0.83499,0.55957,1.21768,0.64944,1.34335,0.00025745,0.00025745,0.00025745
51,1491.92,0.6276,0.48578,0.97021,0.94562,0.74597,0.82985,0.58776,1.10213,0.6454,1.23433,0.0002525,0.0002525,0.0002525
52,1519.85,0.61964,0.48185,0.96824,0.94946,0.75056,0.83401,0.54853,1.21303,0.674,1.32531,0.00024755,0.00024755,0.00024755
53,1547.16,0.6204,0.48033,0.96795,0.9501,0.74369,0.83289,0.54554,1.24645,0.67839,1.36165,0.0002426,0.0002426,0.0002426
54,1574.59,0.62758,0.47861,0.96621,0.94441,0.75315,0.8338,0.57955,1.14274,0.64885,1.28031,0.00023765,0.00023765,0.00023765
55,1601.79,0.6223,0.47864,0.96297,0.95315,0.74734,0.84057,0.54073,1.29159,0.66708,1.40107,0.0002327,0.0002327,0.0002327
56,1628.5,0.61749,0.47967,0.96713,0.94059,0.75843,0.82858,0.55725,1.17792,0.65129,1.30355,0.00022775,0.00022775,0.00022775
57,1655.58,0.61099,0.47748,0.96407,0.92557,0.74939,0.82628,0.57043,1.14496,0.64987,1.29311,0.0002228,0.0002228,0.0002228
58,1683.47,0.6149,0.47971,0.96659,0.89868,0.75956,0.83147,0.56584,1.17953,0.68049,1.29928,0.00021785,0.00021785,0.00021785
59,1713.74,0.61839,0.47924,0.96686,0.92384,0.76073,0.83359,0.54694,1.23254,0.68256,1.36474,0.0002129,0.0002129,0.0002129
60,1742.76,0.61431,0.47681,0.96375,0.94938,0.74073,0.82846,0.55451,1.21221,0.67675,1.33618,0.00020795,0.00020795,0.00020795
61,1769.69,0.6149,0.47846,0.96511,0.91209,0.75519,0.82842,0.55738,1.17247,0.66129,1.29724,0.000203,0.000203,0.000203
62,1796.75,0.61301,0.47795,0.96527,0.93668,0.74758,0.82755,0.55721,1.19559,0.69108,1.31525,0.00019805,0.00019805,0.00019805
63,1823.93,0.61116,0.47749,0.96411,0.93671,0.75753,0.83792,0.56106,1.19022,0.66451,1.3295,0.0001931,0.0001931,0.0001931
64,1852.27,0.61223,0.47357,0.96291,0.94165,0.74617,0.83416,0.56886,1.16894,0.68355,1.28971,0.00018815,0.00018815,0.00018815
65,1881.59,0.61023,0.47706,0.96083,0.92077,0.74655,0.82648,0.568,1.16415,0.66318,1.29457,0.0001832,0.0001832,0.0001832
66,1914.91,0.61198,0.47559,0.9603,0.94882,0.74249,0.83113,0.55493,1.19445,0.67034,1.32098,0.00017825,0.00017825,0.00017825
67,1950.17,0.61109,0.47434,0.96502,0.93511,0.74718,0.83549,0.57099,1.1297,0.6612,1.2504,0.0001733,0.0001733,0.0001733
68,1977.41,0.62193,0.48138,0.9648,0.94199,0.73516,0.83963,0.57434,1.14023,0.64655,1.25573,0.00016835,0.00016835,0.00016835
69,2004.52,0.61624,0.47695,0.96426,0.95402,0.73407,0.83149,0.56762,1.1581,0.63858,1.29121,0.0001634,0.0001634,0.0001634
70,2031.43,0.61232,0.47144,0.96243,0.94275,0.74454,0.83295,0.54634,1.24961,0.67023,1.36376,0.00015845,0.00015845,0.00015845
71,2058.63,0.61738,0.47363,0.96194,0.95445,0.74302,0.83646,0.55693,1.19286,0.6394,1.33047,0.0001535,0.0001535,0.0001535
72,2085.49,0.6079,0.47646,0.96302,0.94972,0.75558,0.83518,0.56273,1.18788,0.64369,1.31533,0.00014855,0.00014855,0.00014855
73,2112.51,0.61369,0.47461,0.9629,0.94352,0.74252,0.83449,0.56316,1.17483,0.64,1.31552,0.0001436,0.0001436,0.0001436
74,2139.73,0.60876,0.47069,0.96035,0.95729,0.73599,0.83485,0.57986,1.13892,0.63913,1.27223,0.00013865,0.00013865,0.00013865
75,2166.72,0.60994,0.47075,0.96253,0.91705,0.77082,0.83054,0.57715,1.14295,0.63972,1.26473,0.0001337,0.0001337,0.0001337
76,2193.62,0.61154,0.47645,0.96115,0.9252,0.76838,0.83342,0.56175,1.18825,0.64906,1.30963,0.00012875,0.00012875,0.00012875
77,2221.03,0.60708,0.47119,0.96042,0.95204,0.74574,0.83581,0.56139,1.20412,0.64769,1.32685,0.0001238,0.0001238,0.0001238
78,2250.75,0.60993,0.47742,0.96339,0.95769,0.74177,0.83707,0.56746,1.18078,0.6476,1.31568,0.00011885,0.00011885,0.00011885
79,2278.83,0.59941,0.46531,0.95584,0.94412,0.7502,0.83581,0.57222,1.15787,0.63743,1.28557,0.0001139,0.0001139,0.0001139
80,2307.17,0.60682,0.46971,0.95968,0.94548,0.74724,0.84052,0.57972,1.15054,0.63791,1.28217,0.00010895,0.00010895,0.00010895
81,2334.6,0.60036,0.46571,0.95825,0.95182,0.74714,0.83725,0.57185,1.16339,0.64005,1.29277,0.000104,0.000104,0.000104
82,2361.74,0.60224,0.4641,0.95558,0.95658,0.74532,0.8347,0.5711,1.17408,0.6296,1.29572,9.905e-05,9.905e-05,9.905e-05
83,2388.7,0.60651,0.46609,0.9578,0.95043,0.74874,0.8382,0.568,1.1726,0.63563,1.31152,9.41e-05,9.41e-05,9.41e-05
